project,file,php_version,image,status,message
dokuwiki,lib/plugins/config/lang/de-informal/lang.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/lib/plugins/config/lang/de-informal/lang.php
dokuwiki,lib/plugins/config/lang/de/lang.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/lib/plugins/config/lang/de/lang.php
dokuwiki,lib/plugins/config/lang/en/lang.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/lib/plugins/config/lang/en/lang.php
dokuwiki,lib/plugins/config/lang/es/lang.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/lib/plugins/config/lang/es/lang.php
dokuwiki,lib/plugins/config/lang/hr/lang.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/lib/plugins/config/lang/hr/lang.php
dokuwiki,lib/plugins/config/lang/hu/lang.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/lib/plugins/config/lang/hu/lang.php
dokuwiki,lib/plugins/config/lang/it/lang.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/lib/plugins/config/lang/it/lang.php
dokuwiki,lib/plugins/config/lang/ko/lang.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/lib/plugins/config/lang/ko/lang.php
dokuwiki,lib/plugins/config/lang/no/lang.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/lib/plugins/config/lang/no/lang.php
dokuwiki,lib/plugins/config/lang/pt-br/lang.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/lib/plugins/config/lang/pt-br/lang.php
dokuwiki,lib/plugins/config/lang/pt/lang.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/lib/plugins/config/lang/pt/lang.php
dokuwiki,lib/plugins/config/lang/sk/lang.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/lib/plugins/config/lang/sk/lang.php
dokuwiki,lib/plugins/config/settings/config.class.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/lib/plugins/config/settings/config.class.php
dokuwiki,lib/plugins/config/settings/config.metadata.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/lib/plugins/config/settings/config.metadata.php
dokuwiki,lib/plugins/config/settings/extra.class.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/lib/plugins/config/settings/extra.class.php
dokuwiki,lib/plugins/extension/admin.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/lib/plugins/extension/admin.php
dokuwiki,lib/plugins/extension/helper/extension.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/lib/plugins/extension/helper/extension.php
dokuwiki,lib/plugins/extension/helper/gui.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/lib/plugins/extension/helper/gui.php
dokuwiki,lib/plugins/extension/helper/list.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/lib/plugins/extension/helper/list.php
dokuwiki,lib/plugins/info/syntax.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/lib/plugins/info/syntax.php
dokuwiki,lib/plugins/popularity/admin.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/lib/plugins/popularity/admin.php
dokuwiki,lib/plugins/popularity/helper.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/lib/plugins/popularity/helper.php
dokuwiki,lib/plugins/revert/admin.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/lib/plugins/revert/admin.php
dokuwiki,lib/plugins/styling/admin.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/lib/plugins/styling/admin.php
dokuwiki,lib/plugins/styling/popup.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/lib/plugins/styling/popup.php
dokuwiki,lib/plugins/usermanager/admin.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/lib/plugins/usermanager/admin.php
dokuwiki,lib/tpl/dokuwiki/detail.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/lib/tpl/dokuwiki/detail.php
dokuwiki,lib/tpl/dokuwiki/main.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/lib/tpl/dokuwiki/main.php
dokuwiki,lib/tpl/dokuwiki/mediamanager.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/lib/tpl/dokuwiki/mediamanager.php
dokuwiki,lib/tpl/dokuwiki/tpl_footer.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/lib/tpl/dokuwiki/tpl_footer.php
dokuwiki,lib/tpl/dokuwiki/tpl_header.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/lib/tpl/dokuwiki/tpl_header.php
