candidate_id,project,file,start_line,end_line,candidate_type,dominant_issue,complexity_proxy,request_parameters,session_keys,database_tables,dom_selectors,forms,allowed_transformations,oracle_status
phpmyadmin-C0011,phpmyadmin,export.php,1,555,session_dependent_logic,Session-Dependent Logic,69,aliases;as_separate_files;check_time_out;compression;onserver;output_format;quick_export_onserver;quick_or_custom;structure_or_data_forced;what,pma_export_error;tmpval,,,,Extract Guard;Extract Method,pending
phpmyadmin-C0012,phpmyadmin,gis_data_editor.php,1,436,mixed_php_html_sql,SQL in Presentation Logic,80,field;generate;gis_data;input_name;type;value,,field;the;value,#choice;#gis_data;#gis_data_editor;#gis_data_editor_form;#gis_data_header;#gis_data_output;#gis_data_textarea;#openlayersmap;#placeholder;#pmaThemeImage;.add;.addGeom;.addLine;.addPoint;.addPolygon;.choice;.floatright;.gis_type;.hide,gis_data_editor.php,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpmyadmin-C0013,phpmyadmin,gis_data_editor.php,23,437,sql_data_access,SQL/Data Access Region,77,field;generate;gis_data;input_name;type;value,,field;the;value,#choice;#gis_data;#gis_data_editor;#gis_data_editor_form;#gis_data_header;#gis_data_output;#gis_data_textarea;#openlayersmap;#placeholder;#pmaThemeImage;.add;.addGeom;.addLine;.addPoint;.addPolygon;.choice;.floatright;.gis_type;.hide,gis_data_editor.php,Light Data-Access Isolation;Extract Method,pending
phpmyadmin-C0014,phpmyadmin,import.php,1,784,form_handling,Request Handling Mixed With Rendering,137,action_bookmark;action_bookmark_all;allow_interrupt;bkm_label;bkm_replace;bookmark_query;bookmark_variable;console_bookmark_add;console_bookmark_refresh;console_message_id;db;format;id_bookmark;label;parameterized;parameters;rollback_query;shared;show_as_php;simulate_dml;skip;sql_query,Import_message;is_multi_query;sql_from_query_box,,,,Extract Validation Helper;Extract Method;Extract View Helper,pending
phpmyadmin-C0015,phpmyadmin,import_status.php,1,121,form_handling,Request Handling Mixed With Rendering,16,id;message,Import_message,,.tblFooters,,Extract Validation Helper;Extract Method;Extract View Helper,pending
phpmyadmin-C0016,phpmyadmin,index.php,1,691,form_handling,Request Handling Mixed With Rendering,78,access_time;ajax_request;collation_connection;db;git_revision;recent_table;set_fontsize;set_theme;table;target,encryption_key;partial_logout,,#is_git_revision;#li_select_fontsize;#li_select_lang;#li_select_mysql_charset;#li_select_mysql_collation;#li_select_server;#li_select_theme;#main_pane_left;#main_pane_right;#maincontainer;.cfg_dbg_demo;.disableAjax;.group;.jsversioncheck;.no_bullets;.pmagroup;.version,index.php,Extract Validation Helper;Extract Method;Extract View Helper,pending
phpmyadmin-C0017,phpmyadmin,navigation.php,1,84,long_method_or_region,Long or Complex Region,14,dbName;getNaviSettings;hideNavItem;itemName;itemType;reload;showUnhideDialog;tableName;unhideNavItem,,,,,Extract Method,pending
phpmyadmin-C0018,phpmyadmin,normalization.php,1,125,long_method_or_region,Long or Complex Region,18,addNewPrimary;createNewTables2NF;createNewTables3NF;findPdl;getColumns;getNewTables2NF;getNewTables3NF;newColumn;newTable;newTables;newTablesName;normalizeTo;numFields;pd;primary_columns;repeatingColumns;splitColumn;step;step1;step2;step3;step4;tables,,,,,Extract Method,pending
phpmyadmin-C0019,phpmyadmin,prefs_forms.php,1,96,form_handling,Request Handling Mixed With Rendering,19,form;revert;tab_hash,,,.config-form;.error,,Extract Validation Helper;Extract Method;Extract View Helper,pending
phpmyadmin-C0020,phpmyadmin,prefs_manage.php,1,380,form_handling,Request Handling Mixed With Rendering,81,export_type;fix_errors;import_merge;import_type;json;return_url;submit_clear;submit_export;submit_get_json;submit_import,userprefs_autoload,,#export_local_storage;#export_php_file;#export_text_file;#import_local_storage;#import_merge;#import_text_file;#input_import_file;#main_pane_left;#main_pane_right;#maincontainer;#opts_export_local_storage;#opts_import_local_storage;#opts_import_text_file;.clearfloat;.click-hide-message;.config-form;.disableAjax;.disabled;.group;.group-cnt,prefs_export;prefs_import;prefs_manage.php;prefs_reset,Extract Validation Helper;Extract Method;Extract View Helper,pending
phpmyadmin-C0021,phpmyadmin,server_privileges.php,1,471,form_handling,Request Handling Mixed With Rendering,77,adduser;ajax_page_request;changeUserGroup;change_copy;change_pw;checkprivsdb;checkprivstable;db;delete;edit_user_group_dialog;export;initial;mode;old_hostname;old_username;revokeall;showall;submit_mult;update_privs;userGroup;viewing_mode,,,,,Extract Validation Helper;Extract Method;Extract View Helper,pending
phpmyadmin-C0022,phpmyadmin,server_replication.php,1,92,form_handling,Request Handling Mixed With Rendering,11,mr_configure;repl_clear_scr;sl_configure;url_params,,,#replication,,Extract Validation Helper;Extract Method;Extract View Helper,pending
phpmyadmin-C0023,phpmyadmin,server_status_monitor.php,1,102,form_handling,Request Handling Mixed With Rendering,12,chart_data;log_data;logging_vars;query_analyzer;time_end;time_start;type,,,,,Extract Validation Helper;Extract Method;Extract View Helper,pending
phpmyadmin-C0024,phpmyadmin,server_status_processes.php,1,62,form_handling,Request Handling Mixed With Rendering,5,kill;refresh,,,,,Extract Validation Helper;Extract Method;Extract View Helper,pending
phpmyadmin-C0025,phpmyadmin,server_status_variables.php,1,58,form_handling,Request Handling Mixed With Rendering,6,flush,,,,,Extract Validation Helper;Extract Method;Extract View Helper,pending
phpmyadmin-C0026,phpmyadmin,server_user_groups.php,1,77,mixed_php_html_sql,SQL in Presentation Logic,10,addUserGroup;addUserGroupSubmit;deleteUserGroup;editUserGroup;editUserGroupSubmit;userGroup;viewUsers,,a,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpmyadmin-C0027,phpmyadmin,sql.php,1,221,long_method_or_region,Long or Complex Region,57,bkm_fields;get_default_fk_check_value;get_enum_values;get_relational_values;get_set_values;set_col_prefs;sql_query;sql_signature;store_bkm,,,,,Extract Method,pending
phpmyadmin-C0028,phpmyadmin,tbl_addfield.php,1,133,long_method_or_region,Long or Complex Region,14,added_fields;after_field;do_save_data;field_input_transformation;field_input_transformation_options;field_mimetype;field_name;field_transformation;field_transformation_options;field_where;num_fields;orig_after_field;orig_field_where;orig_num_fields;submit_num_fields,,,,,Extract Method,pending
phpmyadmin-C0029,phpmyadmin,tbl_change.php,1,220,mixed_php_html,Mixed PHP/HTML,29,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
phpmyadmin-C0030,phpmyadmin,tbl_create.php,1,118,long_method_or_region,Long or Complex Region,17,do_save_data;field_input_transformation;field_input_transformation_options;field_mimetype;field_name;field_transformation;field_transformation_options;preview_sql,,,,,Extract Method,pending
phpmyadmin-C0031,phpmyadmin,tbl_export.php,1,144,sql_data_access,SQL/Data Access Region,16,templateAction,,as;clauses;that,,,Light Data-Access Isolation;Extract Method,pending
phpmyadmin-C0032,phpmyadmin,tbl_get_field.php,1,62,sql_data_access,SQL/Data Access Region,6,transform_key;where_clause,,,,,Light Data-Access Isolation;Extract Method,pending
phpmyadmin-C0033,phpmyadmin,tbl_operations.php,1,499,long_method_or_region,Long or Complex Region,87,adjust_privileges;change_all_collations;db;new_name;new_tbl_storage_engine;order_field;partition_operation;submit_copy;submit_move;submit_partition;submitoptions;submitorderby;table_maintenance;tbl_collation,,,,,Extract Method,pending
phpmyadmin-C0034,phpmyadmin,tbl_replace.php,1,498,sql_data_access,SQL/Data Access Region,73,after_insert;ajax_page_request;auto_increment;clause_is_unique;db;do_transformations;fields;fields_name;fields_null;fields_null_prev;fields_prev;fields_type;funcs;preview_sql;rel_fields_list;salt;table;transform_fields_list;virtual;where_clause,,query;table;tbl_change;the,,,Light Data-Access Isolation;Extract Method,pending
phpmyadmin-C0035,phpmyadmin,tbl_row_action.php,1,177,long_method_or_region,Long or Complex Region,36,default_action;goto;mult_btn;rows_to_delete;submit_mult;submit_mult_change_x;submit_mult_delete_x;submit_mult_export_x,,,,,Extract Method,pending
phpmyadmin-C0036,phpmyadmin,tbl_tracking.php,1,207,long_method_or_region,Long or Complex Region,30,date_from;date_to;delete_ddlog;delete_dmlog;export_type;logtype;report;report_export;selected_versions;snapshot;submit_create_version;submit_delete_version;submit_mult;toggle_activation;users;version,,,.clearfloat,,Extract Method,pending
phpmyadmin-C0037,phpmyadmin,transformation_overview.php,1,73,mixed_php_html,Mixed PHP/HTML,33,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
phpmyadmin-C0038,phpmyadmin,transformation_wrapper.php,1,168,sql_data_access,SQL/Data Access Region,27,newHeight;newWidth;resize,,,,,Light Data-Access Isolation;Extract Method,pending
phpmyadmin-C0039,phpmyadmin,url.php,1,43,form_handling,Request Handling Mixed With Rendering,4,url,,,,,Extract Validation Helper;Extract Method;Extract View Helper,pending
phpmyadmin-C0040,phpmyadmin,user_password.php,1,73,long_method_or_region,Long or Complex Region,12,nopass;pma_pw,,,,,Extract Method,pending
phpmyadmin-C0041,phpmyadmin,view_create.php,1,234,sql_data_access,SQL/Data Access Region,28,ajax_dialog;alterview;createview;db;sql_query;table;view,,INFORMATION_SCHEMA;former,,,Light Data-Access Isolation;Extract Method,pending
phpmyadmin-C0042,phpmyadmin,view_operations.php,1,149,form_handling,Request Handling Mixed With Rendering,24,new_name;submitoptions,,,.caution;.tblFooters,view_operations.php,Extract Validation Helper;Extract Method;Extract View Helper,pending
phpmyadmin-C0043,phpmyadmin,examples/openid.php,1,176,form_handling,Request Handling Mixed With Rendering,24,identifier;phpMyAdmin;start,PMA_single_signon_error_message;PMA_single_signon_message;PMA_single_signon_password;PMA_single_signon_user;identifier,,.error;.relyingparty_results,openid.php,Extract Validation Helper;Extract Method;Extract View Helper,pending
phpmyadmin-C0044,phpmyadmin,examples/openid.php,43,76,mixed_php_html,Mixed PHP/HTML,8,,PMA_single_signon_error_message;PMA_single_signon_message,,.error,,Separate PHP Logic from Markup;Extract View Helper,pending
phpmyadmin-C0045,phpmyadmin,examples/openid.php,76,177,session_dependent_logic,Session-Dependent Logic,13,identifier;phpMyAdmin;start,PMA_single_signon_password;PMA_single_signon_user;identifier,,.relyingparty_results,openid.php,Extract Guard;Extract Method,pending
phpmyadmin-C0046,phpmyadmin,examples/signon.php,1,75,form_handling,Request Handling Mixed With Rendering,15,host;password;port;user,PMA_single_signon_cfgupdate;PMA_single_signon_error_message;PMA_single_signon_host;PMA_single_signon_password;PMA_single_signon_port;PMA_single_signon_user,,.error,signon.php,Extract Validation Helper;Extract Method;Extract View Helper,pending
phpmyadmin-C0047,phpmyadmin,js/messages.php,1,995,mixed_php_html_sql,SQL in Presentation Logic,81,,,ORDER;PHP;general;main;one;other;slow;the;tracking,#pma_ignore_all_errors_popup;#pma_ignore_errors_popup;.error;.floatright;.message_errors_found,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpmyadmin-C0048,phpmyadmin,libraries/common.inc.php,1,458,form_handling,Request Handling Mixed With Rendering,51,back;goto;lang;pma_password;profiling;profiling_form;selected_recent_table;server;set_session;set_theme;sql_delimiter;sql_query;token, PMA_token ;cache;profiling,,,,Extract Validation Helper;Extract Method;Extract View Helper,pending
phpmyadmin-C0049,phpmyadmin,libraries/config.default.php,1,3222,sql_data_access,SQL/Data Access Region,149,,,a;here;listings;multiple;navigation;query;timestamp,,,Light Data-Access Isolation;Extract Method,pending
phpmyadmin-C0050,phpmyadmin,libraries/db_common.inc.php,1,159,long_method_or_region,Long or Complex Region,27,change_all_tables_collations;change_all_tables_columns_collations;db_collation;submitcollation,,,,,Extract Method,pending
phpmyadmin-C0051,phpmyadmin,libraries/db_table_exists.inc.php,1,111,sql_data_access,SQL/Data Access Region,24,,,,,,Light Data-Access Isolation;Extract Method,pending
phpmyadmin-C0052,phpmyadmin,libraries/error.inc.php,1,60,mixed_php_html,Mixed PHP/HTML,13,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
phpmyadmin-C0053,phpmyadmin,libraries/mult_submits.inc.php,1,342,session_dependent_logic,Session-Dependent Logic,67,rows_to_delete;selected_dbs;selected_tbl,tmpval,,,,Extract Guard;Extract Method,pending
phpmyadmin-C0054,phpmyadmin,libraries/replication.inc.php,1,172,long_method_or_region,Long or Complex Region,15,master_connection,,,,,Extract Method,pending
phpmyadmin-C0055,phpmyadmin,libraries/tbl_columns_definition_form.inc.php,1,449,long_method_or_region,Long or Complex Region,72,after_field;change_column;comment;connection;field_where;fulltext_indexes;indexes;primary_indexes;spatial_indexes;submit_num_fields;submit_partition_change;table;tbl_collation;tbl_storage_engine;unique_indexes,,,,,Extract Method,pending
phpmyadmin-C0056,phpmyadmin,libraries/tbl_partition_definition.inc.php,1,143,long_method_or_region,Long or Complex Region,20,partition_by;partition_count;partitions;subpartition_count,,,,,Extract Method,pending
phpmyadmin-C0057,phpmyadmin,libraries/user_preferences.inc.php,1,78,form_handling,Request Handling Mixed With Rendering,11,form;saved,,,.clearfloat,,Extract Validation Helper;Extract Method;Extract View Helper,pending
phpmyadmin-C0058,phpmyadmin,setup/config.php,1,50,session_dependent_logic,Session-Dependent Logic,7,eol;submit_clear;submit_download,eol,,,,Extract Guard;Extract Method,pending
phpmyadmin-C0059,phpmyadmin,setup/index.php,1,67,form_handling,Request Handling Mixed With Rendering,14,action_done;page,,,#menu;#page;.blue;.orange,,Extract Validation Helper;Extract Method;Extract View Helper,pending
phpmyadmin-C0060,phpmyadmin,test/bootstrap-dist.php,1,97,session_dependent_logic,Session-Dependent Logic,13,, PMA_token ;tmpval,,,,Extract Guard;Extract Method,pending
phpmyadmin-C0061,phpmyadmin,themes/svg_gradient.php,18,54,long_method_or_region,Long or Complex Region,10,,,,#linear-gradient,,Extract Method,pending
phpmyadmin-C0062,phpmyadmin,test/classes/AdvisorTest.php,1,352,mixed_php_html,Mixed PHP/HTML,18,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
phpmyadmin-C0063,phpmyadmin,test/classes/AdvisorTest.php,148,353,long_method_or_region,Long or Complex Region,8,,,,,,Extract Method,pending
phpmyadmin-C0064,phpmyadmin,test/classes/BrowseForeignersTest.php,1,291,form_handling,Request Handling Mixed With Rendering,12,foreign_filter;pos;rownumber,,,#browse_foreign_form;#browse_foreign_table;#input_foreign_filter;.ajax;.formelement;.pageselector,browse_foreign_from;browse_foreigners.php,Extract Validation Helper;Extract Method;Extract View Helper,pending
phpmyadmin-C0065,phpmyadmin,test/classes/BrowseForeignersTest.php,190,292,long_method_or_region,Long or Complex Region,2,foreign_filter;rownumber,,,#browse_foreign_form;#browse_foreign_table;#input_foreign_filter;.ajax;.formelement,browse_foreign_from;browse_foreigners.php,Extract Method,pending
phpmyadmin-C0066,phpmyadmin,test/classes/CentralColumnsTest.php,1,773,mixed_php_html_sql,SQL in Presentation Logic,29,col_extra;db;field_attribute;field_collation;field_default_type;field_length;field_name;field_type;orig_col_name;table,relation,CURRENT_TIMESTAMP;pma_central_columns;the,#table-select;#tableslistcontainer_checkall;.ajax;.change_central_columns;.checkall_box;.mult_submit,db_central_columns.php,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpmyadmin-C0067,phpmyadmin,test/classes/CentralColumnsTest.php,72,144,session_dependent_logic,Session-Dependent Logic,2,,relation,,,,Extract Guard;Extract Method,pending
phpmyadmin-C0068,phpmyadmin,test/classes/CentralColumnsTest.php,245,300,sql_data_access,SQL/Data Access Region,2,db;table,,pma_central_columns,,,Light Data-Access Isolation;Extract Method,pending
phpmyadmin-C0069,phpmyadmin,test/classes/CentralColumnsTest.php,425,486,sql_data_access,SQL/Data Access Region,2,,,pma_central_columns,,,Light Data-Access Isolation;Extract Method,pending
phpmyadmin-C0070,phpmyadmin,test/classes/CharsetsTest.php,49,152,long_method_or_region,Long or Complex Region,21,,,,,,Extract Method,pending
phpmyadmin-C0071,phpmyadmin,test/classes/CheckUserPrivilegesTest.php,48,170,long_method_or_region,Long or Complex Region,2,,,,,,Extract Method,pending
phpmyadmin-C0072,phpmyadmin,test/classes/CheckUserPrivilegesTest.php,170,334,long_method_or_region,Long or Complex Region,1,,,,,,Extract Method,pending
phpmyadmin-C0073,phpmyadmin,test/classes/ConfigTest.php,1,1438,form_handling,Request Handling Mixed With Rendering,72,server,git_location;is_git_revision,,#form_fontsize_selection,form_fontsize_selection,Extract Validation Helper;Extract Method;Extract View Helper,pending
phpmyadmin-C0074,phpmyadmin,test/classes/ConfigTest.php,207,315,long_method_or_region,Long or Complex Region,3,,,,,,Extract Method,pending
phpmyadmin-C0075,phpmyadmin,test/classes/ConfigTest.php,941,1001,session_dependent_logic,Session-Dependent Logic,2,,git_location;is_git_revision,,,,Extract Guard;Extract Method,pending
phpmyadmin-C0076,phpmyadmin,test/classes/ConfigTest.php,1001,1062,session_dependent_logic,Session-Dependent Logic,2,,git_location;is_git_revision,,,,Extract Guard;Extract Method,pending
phpmyadmin-C0077,phpmyadmin,test/classes/ConfigTest.php,1062,1126,session_dependent_logic,Session-Dependent Logic,2,,git_location;is_git_revision,,,,Extract Guard;Extract Method,pending
phpmyadmin-C0078,phpmyadmin,test/classes/ConfigTest.php,1126,1182,session_dependent_logic,Session-Dependent Logic,2,,git_location;is_git_revision,,,,Extract Guard;Extract Method,pending
phpmyadmin-C0079,phpmyadmin,test/classes/ConfigTest.php,1182,1255,session_dependent_logic,Session-Dependent Logic,2,,git_location;is_git_revision,,,,Extract Guard;Extract Method,pending
phpmyadmin-C0080,phpmyadmin,test/classes/CoreTest.php,1,1229,mixed_php_html_sql,SQL in Presentation Logic,73,, HMAC_secret ,test;the,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpmyadmin-C0081,phpmyadmin,test/classes/DatabaseInterfaceTest.php,227,374,long_method_or_region,Long or Complex Region,1,,,,,,Extract Method,pending
phpmyadmin-C0082,phpmyadmin,test/classes/EncodingTest.php,1,211,mixed_php_html,Mixed PHP/HTML,13,,,,#kj-euc;#kj-kana;#kj-sjis,,Separate PHP Logic from Markup;Extract View Helper,pending
phpmyadmin-C0083,phpmyadmin,test/classes/ErrorHandlerTest.php,1,300,session_dependent_logic,Session-Dependent Logic,26,,errors,,,,Extract Guard;Extract Method,pending
phpmyadmin-C0084,phpmyadmin,test/classes/ErrorTest.php,1,182,mixed_php_html,Mixed PHP/HTML,17,,,,.error,,Separate PHP Logic from Markup;Extract View Helper,pending
phpmyadmin-C0085,phpmyadmin,test/classes/FontTest.php,24,146,long_method_or_region,Long or Complex Region,3,,,,,,Extract Method,pending
phpmyadmin-C0086,phpmyadmin,test/classes/FooterTest.php,1,269,mixed_php_html_sql,SQL in Presentation Logic,18,reload_left_frame,debug,db;pma_bookmark;the,#selflink;.ic_window-new;.icon;.print_ignore,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpmyadmin-C0087,phpmyadmin,test/classes/ImportTest.php,1,480,sql_data_access,SQL/Data Access Region,22,,,information_schema;myTable;table_1,,,Light Data-Access Isolation;Extract Method,pending
phpmyadmin-C0088,phpmyadmin,test/classes/ImportTest.php,89,137,sql_data_access,SQL/Data Access Region,2,,,myTable,,,Light Data-Access Isolation;Extract Method,pending
phpmyadmin-C0089,phpmyadmin,test/classes/ImportTest.php,328,379,sql_data_access,SQL/Data Access Region,1,,,table_1,,,Light Data-Access Isolation;Extract Method,pending
phpmyadmin-C0090,phpmyadmin,test/classes/ImportTest.php,414,481,sql_data_access,SQL/Data Access Region,1,,,information_schema;table_1,,,Light Data-Access Isolation;Extract Method,pending
phpmyadmin-C0091,phpmyadmin,test/classes/InsertEditTest.php,1,3199,mixed_php_html_sql,SQL in Presentation Logic,109,ShowFieldTypesInDataEditView;ShowFunctionFields;after_insert;clause_is_unique;default_action;err_url;fields;insert_rows;sql_query;submit_type;where_clause,edit_next;tmpval,db;information_schema;table;the,#buttonYes;#continueForm;#field_0_3;#field_1_2;#field_1_3;#field_1_3_0;#field_1_3_1;#field_3_1;#insert_ignore_1;.ajax;.browse_foreign;.center;.char;.checkbox_null;.column_type;.control_at_footer;.datefield;.datetimefield;.default_value;.hashed_field,continueForm;tbl_replace.php,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpmyadmin-C0092,phpmyadmin,test/classes/InsertEditTest.php,1160,1298,long_method_or_region,Long or Complex Region,7,,,,#field_1_3;.char;.text;.textfield,,Extract Method,pending
phpmyadmin-C0093,phpmyadmin,test/classes/InsertEditTest.php,1688,1828,long_method_or_region,Long or Complex Region,2,default_action,,,,,Extract Method,pending
phpmyadmin-C0094,phpmyadmin,test/classes/InsertEditTest.php,1963,2011,session_dependent_logic,Session-Dependent Logic,2,,edit_next,db,,,Extract Guard;Extract Method,pending
phpmyadmin-C0095,phpmyadmin,test/classes/InsertEditTest.php,2302,2346,sql_data_access,SQL/Data Access Region,2,,,information_schema,,,Light Data-Access Isolation;Extract Method,pending
phpmyadmin-C0096,phpmyadmin,test/classes/InsertEditTest.php,2532,2672,sql_data_access,SQL/Data Access Region,11,fields,,table,,,Light Data-Access Isolation;Extract Method,pending
phpmyadmin-C0097,phpmyadmin,test/classes/InsertEditTest.php,2672,2761,sql_data_access,SQL/Data Access Region,2,where_clause,,db,,,Light Data-Access Isolation;Extract Method,pending
phpmyadmin-C0098,phpmyadmin,test/classes/InsertEditTest.php,2792,2865,session_dependent_logic,Session-Dependent Logic,3,ShowFieldTypesInDataEditView;ShowFunctionFields;after_insert;default_action;where_clause,edit_next,,,,Extract Guard;Extract Method,pending
phpmyadmin-C0099,phpmyadmin,test/classes/InsertEditTest.php,2953,3062,long_method_or_region,Long or Complex Region,2,,,,.column_type;.default_value;.hide;.image-upload;.noclick,,Extract Method,pending
phpmyadmin-C0100,phpmyadmin,test/classes/LanguageTest.php,1,244,long_method_or_region,Long or Complex Region,20,lang,,,,,Extract Method,pending
phpmyadmin-C0101,phpmyadmin,test/classes/LinterTest.php,88,139,sql_data_access,SQL/Data Access Region,2,,,tbl,,,Light Data-Access Isolation;Extract Method,pending
phpmyadmin-C0102,phpmyadmin,test/classes/MessageTest.php,1,713,mixed_php_html,Mixed PHP/HTML,16,,,,.ic_s_notice;.icon;.notice,,Separate PHP Logic from Markup;Extract View Helper,pending
phpmyadmin-C0103,phpmyadmin,test/classes/MultSubmitsTest.php,1,383,mixed_php_html_sql,SQL in Presentation Logic,12,pos,relation;tmpval,PMA_table,#ajax_form;#initialPrefix,delete_row,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpmyadmin-C0104,phpmyadmin,test/classes/MultSubmitsTest.php,30,80,session_dependent_logic,Session-Dependent Logic,2,,relation,,,,Extract Guard;Extract Method,pending
phpmyadmin-C0105,phpmyadmin,test/classes/MultSubmitsTest.php,140,191,sql_data_access,SQL/Data Access Region,3,,,PMA_table,,,Light Data-Access Isolation;Extract Method,pending
phpmyadmin-C0106,phpmyadmin,test/classes/MultSubmitsTest.php,191,243,sql_data_access,SQL/Data Access Region,2,,,PMA_table,,,Light Data-Access Isolation;Extract Method,pending
phpmyadmin-C0107,phpmyadmin,test/classes/MultSubmitsTest.php,243,324,session_dependent_logic,Session-Dependent Logic,2,pos,tmpval,,,,Extract Guard;Extract Method,pending
phpmyadmin-C0108,phpmyadmin,test/classes/NormalizationTest.php,1,555,form_handling,Request Handling Mixed With Rendering,21,change_column,,,#PMA_table;#addNewPrimary;#createPrimaryKey;#mainContent;#moveRepeatingGroup;#normalizeTable;#removeRedundant;#selectNonAtomicCol;#showPossiblePd;#table_columns;.center;.dependencies_box,normalization.php;normalize,Extract Validation Helper;Extract Method;Extract View Helper,pending
phpmyadmin-C0109,phpmyadmin,test/classes/NormalizationTest.php,33,104,session_dependent_logic,Session-Dependent Logic,2,change_column,,,,,Extract Guard;Extract Method,pending
phpmyadmin-C0110,phpmyadmin,test/classes/OperationsTest.php,1,263,mixed_php_html,Mixed PHP/HTML,17,,,,#name;.vmiddle,,Separate PHP Logic from Markup;Extract View Helper,pending
phpmyadmin-C0111,phpmyadmin,test/classes/RelationCleanupDbiMock.php,1,228,sql_data_access,SQL/Data Access Region,13,,,result;the;user,,,Light Data-Access Isolation;Extract Method,pending
phpmyadmin-C0112,phpmyadmin,test/classes/RelationCleanupTest.php,1,294,session_dependent_logic,Session-Dependent Logic,20,,relation,,,,Extract Guard;Extract Method,pending
phpmyadmin-C0113,phpmyadmin,test/classes/RelationTest.php,1,332,mixed_php_html_sql,SQL in Presentation Logic,11,,relation,PMA_bookmark,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpmyadmin-C0114,phpmyadmin,test/classes/RelationTest.php,209,257,session_dependent_logic,Session-Dependent Logic,2,,relation,,,,Extract Guard;Extract Method,pending
phpmyadmin-C0115,phpmyadmin,test/classes/ReplicationGuiTest.php,1,298,form_handling,Request Handling Mixed With Rendering,9,mr_adduser,,,#master_addslaveuser_gui;#replication_master_section;#replication_slave_section;#slave_configuration_gui;.value,server_replication.php,Extract Validation Helper;Extract Method;Extract View Helper,pending
