project,file,php_version,image,status,message
roundcubemail,program/localization/en_GB/labels.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/localization/en_GB/labels.inc
roundcubemail,program/localization/en_GB/messages.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/localization/en_GB/messages.inc
roundcubemail,program/localization/en_US/labels.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/localization/en_US/labels.inc
roundcubemail,program/localization/en_US/messages.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/localization/en_US/messages.inc
roundcubemail,program/localization/nb_NO/labels.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/localization/nb_NO/labels.inc
roundcubemail,program/steps/addressbook/delete.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/addressbook/delete.inc
roundcubemail,program/steps/addressbook/edit.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/addressbook/edit.inc
roundcubemail,program/steps/addressbook/export.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/addressbook/export.inc
roundcubemail,program/steps/addressbook/func.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/addressbook/func.inc
roundcubemail,program/steps/addressbook/import.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/addressbook/import.inc
roundcubemail,program/steps/addressbook/list.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/addressbook/list.inc
roundcubemail,program/steps/addressbook/mailto.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/addressbook/mailto.inc
roundcubemail,program/steps/addressbook/move.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/addressbook/move.inc
roundcubemail,program/steps/addressbook/photo.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/addressbook/photo.inc
roundcubemail,program/steps/addressbook/save.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/addressbook/save.inc
roundcubemail,program/steps/addressbook/search.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/addressbook/search.inc
roundcubemail,program/steps/addressbook/show.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/addressbook/show.inc
roundcubemail,program/steps/addressbook/upload_photo.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/addressbook/upload_photo.inc
roundcubemail,program/steps/mail/addcontact.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/mail/addcontact.inc
roundcubemail,program/steps/mail/attachments.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/mail/attachments.inc
roundcubemail,program/steps/mail/check_recent.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/mail/check_recent.inc
roundcubemail,program/steps/mail/compose.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/mail/compose.inc
roundcubemail,program/steps/mail/folders.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/mail/folders.inc
roundcubemail,program/steps/mail/func.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/mail/func.inc
roundcubemail,program/steps/mail/get.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/mail/get.inc
roundcubemail,program/steps/mail/list.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/mail/list.inc
roundcubemail,program/steps/mail/list_contacts.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/mail/list_contacts.inc
roundcubemail,program/steps/mail/mark.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/mail/mark.inc
roundcubemail,program/steps/mail/move_del.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/mail/move_del.inc
roundcubemail,program/steps/mail/search.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/mail/search.inc
roundcubemail,program/steps/mail/search_contacts.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/mail/search_contacts.inc
roundcubemail,program/steps/mail/sendmail.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/mail/sendmail.inc
roundcubemail,program/steps/mail/show.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/mail/show.inc
roundcubemail,program/steps/settings/about.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/settings/about.inc
roundcubemail,program/steps/settings/edit_folder.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/settings/edit_folder.inc
roundcubemail,program/steps/settings/edit_identity.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/settings/edit_identity.inc
roundcubemail,program/steps/settings/edit_response.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/settings/edit_response.inc
roundcubemail,program/steps/settings/folders.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/settings/folders.inc
roundcubemail,program/steps/settings/func.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/settings/func.inc
roundcubemail,program/steps/settings/responses.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/settings/responses.inc
roundcubemail,program/steps/settings/save_folder.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/settings/save_folder.inc
roundcubemail,program/steps/settings/save_identity.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/settings/save_identity.inc
roundcubemail,program/steps/settings/save_prefs.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/settings/save_prefs.inc
roundcubemail,program/steps/settings/upload.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/settings/upload.inc
roundcubemail,program/steps/utils/error.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/utils/error.inc
roundcubemail,program/steps/utils/killcache.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/utils/killcache.inc
roundcubemail,program/steps/utils/modcss.inc,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/program/steps/utils/modcss.inc
roundcubemail,tests/Framework/DB.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/tests/Framework/DB.php
roundcubemail,tests/Framework/Mime.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/tests/Framework/Mime.php
roundcubemail,tests/Framework/StringReplacer.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/tests/Framework/StringReplacer.php
roundcubemail,tests/Framework/Text2Html.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/tests/Framework/Text2Html.php
roundcubemail,tests/Framework/Utils.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/tests/Framework/Utils.php
roundcubemail,tests/Framework/Washtml.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/tests/Framework/Washtml.php
roundcubemail,tests/Rcmail/OutputHtml.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/tests/Rcmail/OutputHtml.php
