candidate_id,project,file,start_line,end_line,candidate_type,dominant_issue,complexity_proxy,request_parameters,session_keys,database_tables,dom_selectors,forms,allowed_transformations,oracle_status
roundcubemail-C0011,roundcubemail,tests/Framework/Mime.php,15,94,long_method_or_region,Long or Complex Region,17,,,,,,Extract Method,pending
roundcubemail-C0012,roundcubemail,tests/Framework/Mime.php,94,139,long_method_or_region,Long or Complex Region,58,,,,,,Extract Method,pending
roundcubemail-C0013,roundcubemail,tests/Framework/StringReplacer.php,1,80,mixed_php_html,Mixed PHP/HTML,21,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
roundcubemail-C0014,roundcubemail,tests/Framework/StringReplacer.php,24,56,long_method_or_region,Long or Complex Region,19,,,,,,Extract Method,pending
roundcubemail-C0015,roundcubemail,tests/Framework/Text2Html.php,14,115,long_method_or_region,Long or Complex Region,2,,,,,,Extract Method,pending
roundcubemail-C0016,roundcubemail,tests/Framework/Utils.php,1,675,mixed_php_html,Mixed PHP/HTML,41,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
roundcubemail-C0017,roundcubemail,tests/Framework/Washtml.php,1,489,mixed_php_html,Mixed PHP/HTML,12,,,,#my-id;#testmy-id;#triangle;.my-class1;.my-class2;.testmy-class1;.testmy-class2,,Separate PHP Logic from Markup;Extract View Helper,pending
roundcubemail-C0018,roundcubemail,tests/Rcmail/OutputHtml.php,12,148,long_method_or_region,Long or Complex Region,1,,,,,,Extract Method,pending
roundcubemail-C0019,roundcubemail,program/include/rcmail.php,1,2577,session_dependent_logic,Session-Dependent Logic,416,_framed;_remote;_thumbnail,language;login_time;password;preferences;quota_display;search;storage_host;storage_port;storage_ssl;task;temp;timezone;user_id;username,GET;config;everywhere;last;list;plain;the;unintentional;user;virtuser,#0,,Extract Guard;Extract Method,pending
roundcubemail-C0020,roundcubemail,program/include/rcmail.php,88,145,session_dependent_logic,Session-Dependent Logic,8,_framed;_remote,task;user_id,,,,Extract Guard;Extract Method,pending
roundcubemail-C0021,roundcubemail,program/include/rcmail.php,201,290,session_dependent_logic,Session-Dependent Logic,21,,storage_host,,#0,,Extract Guard;Extract Method,pending
roundcubemail-C0022,roundcubemail,program/include/rcmail.php,380,432,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
roundcubemail-C0023,roundcubemail,program/include/rcmail.php,506,708,session_dependent_logic,Session-Dependent Logic,39,,login_time;password;storage_host;storage_port;storage_ssl;timezone;user_id;username,,,,Extract Guard;Extract Method,pending
roundcubemail-C0024,roundcubemail,program/include/rcmail.php,758,806,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
roundcubemail-C0025,roundcubemail,program/include/rcmail.php,854,919,long_method_or_region,Long or Complex Region,15,,,,,,Extract Method,pending
roundcubemail-C0026,roundcubemail,program/include/rcmail.php,1004,1100,long_method_or_region,Long or Complex Region,20,,,,,,Extract Method,pending
roundcubemail-C0027,roundcubemail,program/include/rcmail.php,1142,1188,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
roundcubemail-C0028,roundcubemail,program/include/rcmail.php,1223,1275,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
roundcubemail-C0029,roundcubemail,program/include/rcmail.php,1275,1401,long_method_or_region,Long or Complex Region,25,,,,,,Extract Method,pending
roundcubemail-C0030,roundcubemail,program/include/rcmail.php,1401,1491,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
roundcubemail-C0031,roundcubemail,program/include/rcmail.php,1491,1560,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
roundcubemail-C0032,roundcubemail,program/include/rcmail.php,1560,1618,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
roundcubemail-C0033,roundcubemail,program/include/rcmail.php,1618,1713,long_method_or_region,Long or Complex Region,21,,,,,,Extract Method,pending
roundcubemail-C0034,roundcubemail,program/include/rcmail.php,1713,1757,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
roundcubemail-C0035,roundcubemail,program/include/rcmail.php,1879,1963,session_dependent_logic,Session-Dependent Logic,14,,quota_display,,,,Extract Guard;Extract Method,pending
roundcubemail-C0036,roundcubemail,program/include/rcmail.php,1963,2020,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
roundcubemail-C0037,roundcubemail,program/include/rcmail.php,2038,2119,session_dependent_logic,Session-Dependent Logic,12,,language,,,,Extract Guard;Extract Method,pending
roundcubemail-C0038,roundcubemail,program/include/rcmail.php,2234,2301,long_method_or_region,Long or Complex Region,16,_thumbnail,,,,,Extract Method,pending
roundcubemail-C0039,roundcubemail,program/include/rcmail.php,2440,2498,session_dependent_logic,Session-Dependent Logic,14,,search,,,,Extract Guard;Extract Method,pending
roundcubemail-C0040,roundcubemail,program/include/rcmail_install.php,1,878,mixed_php_html_sql,SQL in Presentation Logic,138,_$name;_$prop;_dbhost;_dbname;_dbpass;_dbtype;_dbuser;_smtp_user_u;_step;submit,,an;config;database;default;existing;from;mysql,.fail;.indent;.na;.success,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
roundcubemail-C0041,roundcubemail,program/include/rcmail_install.php,194,293,long_method_or_region,Long or Complex Region,28,_$prop;_dbhost;_dbname;_dbpass;_dbtype;_dbuser;_smtp_user_u;submit,,,,,Extract Method,pending
roundcubemail-C0042,roundcubemail,program/include/rcmail_install.php,310,408,long_method_or_region,Long or Complex Region,22,,,,,,Extract Method,pending
roundcubemail-C0043,roundcubemail,program/include/rcmail_install.php,408,458,long_method_or_region,Long or Complex Region,15,,,,,,Extract Method,pending
roundcubemail-C0044,roundcubemail,program/include/rcmail_install.php,458,508,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
roundcubemail-C0045,roundcubemail,program/include/rcmail_install.php,508,548,sql_data_access,SQL/Data Access Region,7,,,,,,Light Data-Access Isolation;Extract Method,pending
roundcubemail-C0046,roundcubemail,program/include/rcmail_install.php,779,835,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
roundcubemail-C0047,roundcubemail,program/include/rcmail_output_html.php,1,2501,mixed_php_html_sql,SQL in Presentation Logic,402,_extwin;_task;_unlock;skin,\\1;language;skin_config;storage_host;temp;username,POST;config;current;default;endless;header;hidden;page;path;real;template;the,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
roundcubemail-C0048,roundcubemail,program/include/rcmail_output_html.php,77,169,session_dependent_logic,Session-Dependent Logic,11,_extwin;skin,language,,,,Extract Guard;Extract Method,pending
roundcubemail-C0049,roundcubemail,program/include/rcmail_output_html.php,184,235,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
roundcubemail-C0050,roundcubemail,program/include/rcmail_output_html.php,323,382,session_dependent_logic,Session-Dependent Logic,14,,language;skin_config,,,,Extract Guard;Extract Method,pending
roundcubemail-C0051,roundcubemail,program/include/rcmail_output_html.php,687,797,long_method_or_region,Long or Complex Region,16,,,,,,Extract Method,pending
roundcubemail-C0052,roundcubemail,program/include/rcmail_output_html.php,797,864,long_method_or_region,Long or Complex Region,13,_unlock,,,,,Extract Method,pending
roundcubemail-C0053,roundcubemail,program/include/rcmail_output_html.php,1043,1090,long_method_or_region,Long or Complex Region,15,,,,,,Extract Method,pending
roundcubemail-C0054,roundcubemail,program/include/rcmail_output_html.php,1155,1196,session_dependent_logic,Session-Dependent Logic,9,,storage_host,,,,Extract Guard;Extract Method,pending
roundcubemail-C0055,roundcubemail,program/include/rcmail_output_html.php,1209,1340,long_method_or_region,Long or Complex Region,32,,,,,,Extract Method,pending
roundcubemail-C0056,roundcubemail,program/include/rcmail_output_html.php,1340,1511,long_method_or_region,Long or Complex Region,48,,,,,,Extract Method,pending
roundcubemail-C0057,roundcubemail,program/include/rcmail_output_html.php,1566,1769,long_method_or_region,Long or Complex Region,54,,,,,,Extract Method,pending
roundcubemail-C0058,roundcubemail,program/include/rcmail_output_html.php,1836,1990,session_dependent_logic,Session-Dependent Logic,23,,language,,,,Extract Guard;Extract Method,pending
roundcubemail-C0059,roundcubemail,program/include/rcmail_output_html.php,2116,2221,session_dependent_logic,Session-Dependent Logic,19,,temp,,,,Extract Guard;Extract Method,pending
roundcubemail-C0060,roundcubemail,program/include/rcmail_output_html.php,2246,2337,long_method_or_region,Long or Complex Region,18,,,,,,Extract Method,pending
roundcubemail-C0061,roundcubemail,program/include/rcmail_output_html.php,2355,2426,sql_data_access,SQL/Data Access Region,7,,,config,,,Light Data-Access Isolation;Extract Method,pending
roundcubemail-C0062,roundcubemail,program/include/rcmail_output_json.php,1,276,session_dependent_logic,Session-Dependent Logic,23,,skin_config;username,,,,Extract Guard;Extract Method,pending
roundcubemail-C0063,roundcubemail,program/include/rcmail_sendmail.php,1,1534,mixed_php_html_sql,SQL in Presentation Logic,257,_dsn;_from;_mdn;_priority;_store_target;_subject,mailto,Drafts;HTML;Sender;a;an;else;field;header;host;identity;message;post;specified;the,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
roundcubemail-C0064,roundcubemail,program/include/rcmail_sendmail.php,76,238,long_method_or_region,Long or Complex Region,28,_dsn;_mdn;_priority,,,,,Extract Method,pending
roundcubemail-C0065,roundcubemail,program/include/rcmail_sendmail.php,278,369,long_method_or_region,Long or Complex Region,16,,,,,,Extract Method,pending
roundcubemail-C0066,roundcubemail,program/include/rcmail_sendmail.php,369,436,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
roundcubemail-C0067,roundcubemail,program/include/rcmail_sendmail.php,436,527,long_method_or_region,Long or Complex Region,18,_store_target,,,,,Extract Method,pending
roundcubemail-C0068,roundcubemail,program/include/rcmail_sendmail.php,810,877,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
roundcubemail-C0069,roundcubemail,program/include/rcmail_sendmail.php,877,957,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
roundcubemail-C0070,roundcubemail,program/include/rcmail_sendmail.php,957,1116,session_dependent_logic,Session-Dependent Logic,37,,mailto,,,,Extract Guard;Extract Method,pending
roundcubemail-C0071,roundcubemail,program/include/rcmail_sendmail.php,1136,1182,long_method_or_region,Long or Complex Region,10,_subject,,,,,Extract Method,pending
roundcubemail-C0072,roundcubemail,program/include/rcmail_sendmail.php,1423,1535,sql_data_access,SQL/Data Access Region,26,,,,,,Light Data-Access Isolation;Extract Method,pending
roundcubemail-C0073,roundcubemail,program/include/rcmail_utils.php,1,389,sql_data_access,SQL/Data Access Region,55,,,a;database;from,,,Light Data-Access Isolation;Extract Method,pending
roundcubemail-C0074,roundcubemail,program/include/rcmail_utils.php,101,218,long_method_or_region,Long or Complex Region,20,,,,,,Extract Method,pending
roundcubemail-C0075,roundcubemail,program/include/rcmail_utils.php,218,257,sql_data_access,SQL/Data Access Region,11,,,,,,Light Data-Access Isolation;Extract Method,pending
roundcubemail-C0076,roundcubemail,program/include/rcmail_utils.php,277,319,sql_data_access,SQL/Data Access Region,7,,,,,,Light Data-Access Isolation;Extract Method,pending
roundcubemail-C0077,roundcubemail,program/include/rcmail_utils.php,349,390,sql_data_access,SQL/Data Access Region,7,,,,,,Light Data-Access Isolation;Extract Method,pending
roundcubemail-C0078,roundcubemail,program/steps/addressbook/delete.inc,1,152,session_dependent_logic,Session-Dependent Logic,27,,contact_undo;page,,,,Extract Guard;Extract Method,pending
roundcubemail-C0079,roundcubemail,program/steps/addressbook/edit.inc,1,276,mixed_php_html,Mixed PHP/HTML,33,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
roundcubemail-C0080,roundcubemail,program/steps/addressbook/export.inc,1,179,session_dependent_logic,Session-Dependent Logic,24,_cid;_search,search,,,,Extract Guard;Extract Method,pending
roundcubemail-C0081,roundcubemail,program/steps/addressbook/export.inc,135,180,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
roundcubemail-C0082,roundcubemail,program/steps/addressbook/func.inc,1,1078,session_dependent_logic,Session-Dependent Logic,183,_page;_search,addressbooks_count;addressbooks_count_writeable;contact_undo;contactcountdisplay;contacts;page;search,GET;contact;name;the,,,Extract Guard;Extract Method,pending
roundcubemail-C0083,roundcubemail,program/steps/addressbook/func.inc,143,196,session_dependent_logic,Session-Dependent Logic,13,_page,page,,,,Extract Guard;Extract Method,pending
roundcubemail-C0084,roundcubemail,program/steps/addressbook/func.inc,380,445,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
roundcubemail-C0085,roundcubemail,program/steps/addressbook/func.inc,515,910,long_method_or_region,Long or Complex Region,92,,,,,,Extract Method,pending
roundcubemail-C0086,roundcubemail,program/steps/addressbook/func.inc,910,975,session_dependent_logic,Session-Dependent Logic,14,,contacts,,,,Extract Guard;Extract Method,pending
roundcubemail-C0087,roundcubemail,program/steps/addressbook/func.inc,984,1035,session_dependent_logic,Session-Dependent Logic,7,_search,search,,,,Extract Guard;Extract Method,pending
roundcubemail-C0088,roundcubemail,program/steps/addressbook/func.inc,1035,1079,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
roundcubemail-C0089,roundcubemail,program/steps/addressbook/import.inc,1,331,session_dependent_logic,Session-Dependent Logic,51,,language,,,,Extract Guard;Extract Method,pending
roundcubemail-C0090,roundcubemail,program/steps/addressbook/list.inc,1,73,session_dependent_logic,Session-Dependent Logic,12,_page,page,,,,Extract Guard;Extract Method,pending
roundcubemail-C0091,roundcubemail,program/steps/addressbook/mailto.inc,1,74,session_dependent_logic,Session-Dependent Logic,13,_gid;_source,mailto,,,,Extract Guard;Extract Method,pending
roundcubemail-C0092,roundcubemail,program/steps/addressbook/move.inc,1,213,session_dependent_logic,Session-Dependent Logic,44,,page,,,,Extract Guard;Extract Method,pending
roundcubemail-C0093,roundcubemail,program/steps/addressbook/photo.inc,1,97,session_dependent_logic,Session-Dependent Logic,26,_error,contacts,,,,Extract Guard;Extract Method,pending
roundcubemail-C0094,roundcubemail,program/steps/addressbook/save.inc,1,263,session_dependent_logic,Session-Dependent Logic,59,_cid;_reload;_search,contacts,,,,Extract Guard;Extract Method,pending
roundcubemail-C0095,roundcubemail,program/steps/addressbook/search.inc,1,348,form_handling,Request Handling Mixed With Rendering,57,_adv;_form,page;search;search_params,,,,Extract Validation Helper;Extract Method;Extract View Helper,pending
roundcubemail-C0096,roundcubemail,program/steps/addressbook/search.inc,87,253,session_dependent_logic,Session-Dependent Logic,24,_adv,page;search;search_params,,,,Extract Guard;Extract Method,pending
roundcubemail-C0097,roundcubemail,program/steps/addressbook/search.inc,253,349,long_method_or_region,Long or Complex Region,20,,,,,,Extract Method,pending
roundcubemail-C0098,roundcubemail,program/steps/addressbook/show.inc,1,208,mixed_php_html,Mixed PHP/HTML,23,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
roundcubemail-C0099,roundcubemail,program/steps/addressbook/upload_photo.inc,1,89,session_dependent_logic,Session-Dependent Logic,13,,contacts,,,,Extract Guard;Extract Method,pending
roundcubemail-C0100,roundcubemail,program/steps/mail/addcontact.inc,1,95,long_method_or_region,Long or Complex Region,20,_address;_reload,,,,,Extract Method,pending
roundcubemail-C0101,roundcubemail,program/steps/mail/attachments.inc,1,284,mixed_php_html,Mixed PHP/HTML,44,,,,.attachment-name;.attachment-size,,Separate PHP Logic from Markup;Extract View Helper,pending
roundcubemail-C0102,roundcubemail,program/steps/mail/check_recent.inc,1,160,session_dependent_logic,Session-Dependent Logic,34,_folderlist;_list;_quota,list_mod_seq;page;search;search_request,,,,Extract Guard;Extract Method,pending
roundcubemail-C0103,roundcubemail,program/steps/mail/compose.inc,1,1412,mixed_php_html_sql,SQL in Presentation Logic,233,_is_html;_message;_search,language;last_compose_session;msg_formats;search,a;data;the,#reply-intro;.attachment-name;.attachment-size,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
roundcubemail-C0104,roundcubemail,program/steps/mail/compose.inc,290,384,session_dependent_logic,Session-Dependent Logic,21,,search,,,,Extract Guard;Extract Method,pending
roundcubemail-C0105,roundcubemail,program/steps/mail/compose.inc,426,496,session_dependent_logic,Session-Dependent Logic,11,,language,,,,Extract Guard;Extract Method,pending
roundcubemail-C0106,roundcubemail,program/steps/mail/compose.inc,496,628,long_method_or_region,Long or Complex Region,25,_message,,,,,Extract Method,pending
roundcubemail-C0107,roundcubemail,program/steps/mail/compose.inc,628,702,long_method_or_region,Long or Complex Region,20,,,,,,Extract Method,pending
roundcubemail-C0108,roundcubemail,program/steps/mail/compose.inc,939,1008,long_method_or_region,Long or Complex Region,15,,,,,,Extract Method,pending
roundcubemail-C0109,roundcubemail,program/steps/mail/compose.inc,1047,1138,long_method_or_region,Long or Complex Region,18,,,,,,Extract Method,pending
roundcubemail-C0110,roundcubemail,program/steps/mail/compose.inc,1192,1281,long_method_or_region,Long or Complex Region,18,,,,.attachment-name;.attachment-size,,Extract Method,pending
roundcubemail-C0111,roundcubemail,program/steps/mail/folders.inc,1,85,long_method_or_region,Long or Complex Region,14,_reload,,,,,Extract Method,pending
roundcubemail-C0112,roundcubemail,program/steps/mail/func.inc,1,1903,mixed_php_html_sql,SQL in Presentation Logic,316,_mbox;_page;_search;_threads;_uid,browser_caps;last_text_search;list_attrib;mbox;modcssurls;page;search;search_filter;search_interval;search_request;search_scope;sort_col;sort_order;unseen_count;writeable_abook,_uid;memory;plugins;specified;the,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
roundcubemail-C0113,roundcubemail,program/steps/mail/func.inc,153,218,session_dependent_logic,Session-Dependent Logic,15,_page;_threads,mbox;page;sort_col;sort_order,,,,Extract Guard;Extract Method,pending
roundcubemail-C0114,roundcubemail,program/steps/mail/func.inc,326,391,session_dependent_logic,Session-Dependent Logic,11,,list_attrib;sort_col;sort_order,,,,Extract Guard;Extract Method,pending
roundcubemail-C0115,roundcubemail,program/steps/mail/func.inc,391,572,session_dependent_logic,Session-Dependent Logic,48,,list_attrib;search_scope;sort_col,,,,Extract Guard;Extract Method,pending
roundcubemail-C0116,roundcubemail,program/steps/mail/func.inc,572,659,session_dependent_logic,Session-Dependent Logic,18,,sort_col;sort_order,,,,Extract Guard;Extract Method,pending
roundcubemail-C0117,roundcubemail,program/steps/mail/func.inc,831,924,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
roundcubemail-C0118,roundcubemail,program/steps/mail/func.inc,1034,1086,session_dependent_logic,Session-Dependent Logic,7,,browser_caps,,,,Extract Guard;Extract Method,pending
roundcubemail-C0119,roundcubemail,program/steps/mail/func.inc,1086,1187,long_method_or_region,Long or Complex Region,27,,,,,,Extract Method,pending
roundcubemail-C0120,roundcubemail,program/steps/mail/func.inc,1187,1265,session_dependent_logic,Session-Dependent Logic,16,,modcssurls,,,,Extract Guard;Extract Method,pending
roundcubemail-C0121,roundcubemail,program/steps/mail/func.inc,1265,1412,session_dependent_logic,Session-Dependent Logic,26,,writeable_abook,,,,Extract Guard;Extract Method,pending
roundcubemail-C0122,roundcubemail,program/steps/mail/func.inc,1412,1462,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
roundcubemail-C0123,roundcubemail,program/steps/mail/func.inc,1606,1655,session_dependent_logic,Session-Dependent Logic,7,_search,search_filter,,,,Extract Guard;Extract Method,pending
roundcubemail-C0124,roundcubemail,program/steps/mail/func.inc,1772,1871,long_method_or_region,Long or Complex Region,19,,,,,,Extract Method,pending
roundcubemail-C0125,roundcubemail,program/steps/mail/func.inc,1871,1904,session_dependent_logic,Session-Dependent Logic,9,,browser_caps,,,,Extract Guard;Extract Method,pending
roundcubemail-C0126,roundcubemail,program/steps/mail/get.inc,1,723,form_handling,Request Handling Mixed With Rendering,103,_download;_embed;_frame;_mimeclass;_mimewarning;_nocheck;_preload;_redirected;_safe;_thumb,browser_caps,,,,Extract Validation Helper;Extract Method;Extract View Helper,pending
roundcubemail-C0127,roundcubemail,program/steps/mail/get.inc,379,455,session_dependent_logic,Session-Dependent Logic,11,_download;_frame;_safe,,,,,Extract Guard;Extract Method,pending
roundcubemail-C0128,roundcubemail,program/steps/mail/get.inc,512,588,long_method_or_region,Long or Complex Region,24,,,,,,Extract Method,pending
roundcubemail-C0129,roundcubemail,program/steps/mail/list.inc,1,146,session_dependent_logic,Session-Dependent Logic,36,_clear;_refresh;_search,list_attrib;list_mod_seq;search;search_request;sort_col;sort_order,,,,Extract Guard;Extract Method,pending
roundcubemail-C0130,roundcubemail,program/steps/mail/list_contacts.inc,1,125,session_dependent_logic,Session-Dependent Logic,25,_page;_search,search;search_params,,,,Extract Guard;Extract Method,pending
roundcubemail-C0131,roundcubemail,program/steps/mail/mark.inc,1,168,session_dependent_logic,Session-Dependent Logic,34,_from;_quiet;_ruid,page;search,,,,Extract Guard;Extract Method,pending
roundcubemail-C0132,roundcubemail,program/steps/mail/move_del.inc,1,178,session_dependent_logic,Session-Dependent Logic,38,_from;_refresh;_target_mbox;_uid,page;search,,,,Extract Guard;Extract Method,pending
roundcubemail-C0133,roundcubemail,program/steps/mail/search.inc,1,246,session_dependent_logic,Session-Dependent Logic,50,,last_text_search;list_mod_seq;page;search;search_filter;search_interval;search_request;search_scope,,,,Extract Guard;Extract Method,pending
roundcubemail-C0134,roundcubemail,program/steps/mail/search_contacts.inc,1,119,session_dependent_logic,Session-Dependent Logic,18,,search;search_params,,,,Extract Guard;Extract Method,pending
roundcubemail-C0135,roundcubemail,program/steps/mail/sendmail.inc,1,359,form_handling,Request Handling Mixed With Rendering,57,_draft;_pgpmime;_saveonly,last_compose_session,,#_rc_sig;#signature;.pre,,Extract Validation Helper;Extract Method;Extract View Helper,pending
roundcubemail-C0136,roundcubemail,program/steps/mail/show.inc,1,799,session_dependent_logic,Session-Dependent Logic,121,_format;_safe,browser_caps;msg_formats;writeable_abook,,#attach,,Extract Guard;Extract Method,pending
roundcubemail-C0137,roundcubemail,program/steps/mail/show.inc,361,516,long_method_or_region,Long or Complex Region,30,,,,,,Extract Method,pending
roundcubemail-C0138,roundcubemail,program/steps/mail/show.inc,597,783,session_dependent_logic,Session-Dependent Logic,35,_safe,browser_caps,,,,Extract Guard;Extract Method,pending
roundcubemail-C0139,roundcubemail,program/steps/settings/about.inc,1,109,mixed_php_html,Mixed PHP/HTML,21,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
roundcubemail-C0140,roundcubemail,program/steps/settings/about.inc,51,110,long_method_or_region,Long or Complex Region,15,,,,,,Extract Method,pending
roundcubemail-C0141,roundcubemail,program/steps/settings/edit_folder.inc,1,344,form_handling,Request Handling Mixed With Rendering,41,_name;_parent;_sortcol;_sortord;_viewmode,,,.input-group;.input-group-append;.input-group-text,,Extract Validation Helper;Extract Method;Extract View Helper,pending
roundcubemail-C0142,roundcubemail,program/steps/settings/edit_folder.inc,32,322,long_method_or_region,Long or Complex Region,35,_name;_parent;_sortcol;_sortord;_viewmode,,,.input-group;.input-group-append;.input-group-text,,Extract Method,pending
roundcubemail-C0143,roundcubemail,program/steps/settings/edit_identity.inc,1,197,form_handling,Request Handling Mixed With Rendering,26,_iid,,,,,Extract Validation Helper;Extract Method;Extract View Helper,pending
roundcubemail-C0144,roundcubemail,program/steps/settings/edit_identity.inc,66,198,long_method_or_region,Long or Complex Region,16,,,,,,Extract Method,pending
roundcubemail-C0145,roundcubemail,program/steps/settings/edit_response.inc,1,105,long_method_or_region,Long or Complex Region,17,_name,,,,,Extract Method,pending
roundcubemail-C0146,roundcubemail,program/steps/settings/folders.inc,1,509,mixed_php_html,Mixed PHP/HTML,83,,mbox;unseen_count,,,,Separate PHP Logic from Markup;Extract View Helper,pending
roundcubemail-C0147,roundcubemail,program/steps/settings/folders.inc,199,392,long_method_or_region,Long or Complex Region,35,,,,,,Extract Method,pending
roundcubemail-C0148,roundcubemail,program/steps/settings/folders.inc,465,510,session_dependent_logic,Session-Dependent Logic,8,,mbox,,,,Extract Guard;Extract Method,pending
roundcubemail-C0149,roundcubemail,program/steps/settings/func.inc,1,1486,mixed_php_html_sql,SQL in Presentation Logic,239,,language,DB,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
roundcubemail-C0150,roundcubemail,program/steps/settings/func.inc,137,1280,long_method_or_region,Long or Complex Region,195,,,,,,Extract Method,pending
roundcubemail-C0151,roundcubemail,program/steps/settings/func.inc,1352,1429,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
roundcubemail-C0152,roundcubemail,program/steps/settings/responses.inc,1,114,long_method_or_region,Long or Complex Region,18,_insert,,,,,Extract Method,pending
roundcubemail-C0153,roundcubemail,program/steps/settings/save_folder.inc,1,205,session_dependent_logic,Session-Dependent Logic,36,_viewmode,mbox,a;folder;names;session,,,Extract Guard;Extract Method,pending
roundcubemail-C0154,roundcubemail,program/steps/settings/save_identity.inc,1,264,form_handling,Request Handling Mixed With Rendering,45,_email;_framed;_iid;_signature,identity,,,,Extract Validation Helper;Extract Method;Extract View Helper,pending
