project,file,php_version,image,status,message
kanboard,app/Locale/sr_Latn_RS/translations.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Locale/sr_Latn_RS/translations.php
kanboard,app/Locale/sv_SE/translations.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Locale/sv_SE/translations.php
kanboard,app/Locale/th_TH/translations.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Locale/th_TH/translations.php
kanboard,app/Locale/tr_TR/translations.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Locale/tr_TR/translations.php
kanboard,app/Locale/uk_UA/translations.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Locale/uk_UA/translations.php
kanboard,app/Locale/vi_VN/translations.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Locale/vi_VN/translations.php
kanboard,app/Locale/zh_CN/translations.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Locale/zh_CN/translations.php
kanboard,app/Locale/zh_TW/translations.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Locale/zh_TW/translations.php
kanboard,app/Model/ActionParameterModel.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Model/ActionParameterModel.php
kanboard,app/Model/CategoryModel.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Model/CategoryModel.php
kanboard,app/Model/LinkModel.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Model/LinkModel.php
kanboard,app/Model/ProjectModel.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Model/ProjectModel.php
kanboard,app/Model/SubtaskModel.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Model/SubtaskModel.php
kanboard,app/Model/SubtaskTimeTrackingModel.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Model/SubtaskTimeTrackingModel.php
kanboard,app/Model/SwimlaneModel.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Model/SwimlaneModel.php
kanboard,app/Model/TaskDuplicationModel.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Model/TaskDuplicationModel.php
kanboard,app/Model/TaskFinderModel.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Model/TaskFinderModel.php
kanboard,app/Schema/Migration.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Schema/Migration.php
kanboard,app/Schema/Mysql.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Schema/Mysql.php
kanboard,app/Schema/Postgres.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Schema/Postgres.php
kanboard,app/Schema/Sqlite.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Schema/Sqlite.php
kanboard,app/ServiceProvider/RouteProvider.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/ServiceProvider/RouteProvider.php
kanboard,app/Template/action/index.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/action/index.php
kanboard,app/Template/action_creation/params.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/action_creation/params.php
kanboard,app/Template/analytic/avg_time_columns.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/analytic/avg_time_columns.php
kanboard,app/Template/analytic/burndown.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/analytic/burndown.php
kanboard,app/Template/analytic/cfd.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/analytic/cfd.php
kanboard,app/Template/analytic/lead_cycle_time.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/analytic/lead_cycle_time.php
kanboard,app/Template/analytic/task_distribution.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/analytic/task_distribution.php
kanboard,app/Template/analytic/time_comparison.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/analytic/time_comparison.php
kanboard,app/Template/analytic/user_distribution.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/analytic/user_distribution.php
kanboard,app/Template/auth/index.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/auth/index.php
kanboard,app/Template/avatar_file/show.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/avatar_file/show.php
kanboard,app/Template/board/table_column.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/board/table_column.php
kanboard,app/Template/board/table_container.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/board/table_container.php
kanboard,app/Template/board/table_swimlane.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/board/table_swimlane.php
kanboard,app/Template/board/table_tasks.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/board/table_tasks.php
kanboard,app/Template/board/task_avatar.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/board/task_avatar.php
kanboard,app/Template/board/task_footer.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/board/task_footer.php
kanboard,app/Template/board/task_private.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/board/task_private.php
kanboard,app/Template/board/task_public.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/board/task_public.php
kanboard,app/Template/board/tooltip_external_links.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/board/tooltip_external_links.php
kanboard,app/Template/board/tooltip_files.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/board/tooltip_files.php
kanboard,app/Template/board/tooltip_subtasks.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/board/tooltip_subtasks.php
kanboard,app/Template/board/tooltip_tasklinks.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/board/tooltip_tasklinks.php
kanboard,app/Template/category/index.php,5.6.40,php:5.6-cli,FAIL,"
Parse error: syntax error, unexpected '?' in /app/app/Template/category/index.php on line 38
Errors parsing /app/app/Template/category/index.php"
kanboard,app/Template/column/index.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/column/index.php
kanboard,app/Template/comment/show.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/comment/show.php
kanboard,app/Template/comment_list/show.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/comment_list/show.php
kanboard,app/Template/comment_mail/create.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/comment_mail/create.php
kanboard,app/Template/config/about.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/config/about.php
kanboard,app/Template/config/email.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/config/email.php
kanboard,app/Template/currency/show.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/currency/show.php
kanboard,app/Template/custom_filter/create.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/custom_filter/create.php
kanboard,app/Template/custom_filter/edit.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/custom_filter/edit.php
kanboard,app/Template/custom_filter/index.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/custom_filter/index.php
kanboard,app/Template/dashboard/layout.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/dashboard/layout.php
kanboard,app/Template/dashboard/overview.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/dashboard/overview.php
kanboard,app/Template/dashboard/projects.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/dashboard/projects.php
kanboard,app/Template/dashboard/subtasks.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/dashboard/subtasks.php
kanboard,app/Template/dashboard/tasks.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/dashboard/tasks.php
kanboard,app/Template/event/events.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/event/events.php
kanboard,app/Template/event/subtask_create.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/event/subtask_create.php
kanboard,app/Template/event/subtask_update.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/event/subtask_update.php
kanboard,app/Template/external_task_creation/step2.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/external_task_creation/step2.php
kanboard,app/Template/external_task_modification/show.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/external_task_modification/show.php
kanboard,app/Template/group/associate.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/group/associate.php
kanboard,app/Template/group/index.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/group/index.php
kanboard,app/Template/group/users.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/group/users.php
kanboard,app/Template/header.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/header.php
kanboard,app/Template/header/creation_dropdown.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/header/creation_dropdown.php
kanboard,app/Template/header/user_dropdown.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/header/user_dropdown.php
kanboard,app/Template/layout.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/layout.php
kanboard,app/Template/link/show.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/link/show.php
kanboard,app/Template/notification/subtask_create.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/notification/subtask_create.php
kanboard,app/Template/notification/subtask_update.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/notification/subtask_update.php
kanboard,app/Template/notification/task_assignee_change.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/notification/task_assignee_change.php
kanboard,app/Template/notification/task_create.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/notification/task_create.php
kanboard,app/Template/notification/task_move_swimlane.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/notification/task_move_swimlane.php
kanboard,app/Template/notification/task_overdue.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/notification/task_overdue.php
kanboard,app/Template/plugin/directory.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/plugin/directory.php
kanboard,app/Template/plugin/show.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/plugin/show.php
kanboard,app/Template/project/dropdown.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/project/dropdown.php
kanboard,app/Template/project/sidebar.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/project/sidebar.php
kanboard,app/Template/project_creation/create.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/project_creation/create.php
kanboard,app/Template/project_edit/show.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/project_edit/show.php
kanboard,app/Template/project_header/dropdown.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/project_header/dropdown.php
kanboard,app/Template/project_header/search.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/project_header/search.php
kanboard,app/Template/project_list/listing.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/project_list/listing.php
kanboard,app/Template/project_list/project_icons.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/project_list/project_icons.php
kanboard,app/Template/project_overview/files.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/project_overview/files.php
kanboard,app/Template/project_overview/images.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/project_overview/images.php
kanboard,app/Template/project_overview/information.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/project_overview/information.php
kanboard,app/Template/project_permission/groups.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/project_permission/groups.php
kanboard,app/Template/project_permission/users.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/project_permission/users.php
kanboard,app/Template/project_predefined_content/show.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/project_predefined_content/show.php
kanboard,app/Template/project_role/show.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/project_role/show.php
kanboard,app/Template/project_tag/index.php,5.6.40,php:5.6-cli,FAIL,"
Parse error: syntax error, unexpected '?' in /app/app/Template/project_tag/index.php on line 34
Errors parsing /app/app/Template/project_tag/index.php"
kanboard,app/Template/project_user_overview/layout.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/project_user_overview/layout.php
kanboard,app/Template/project_user_overview/roles.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/project_user_overview/roles.php
kanboard,app/Template/project_user_overview/tasks.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/project_user_overview/tasks.php
kanboard,app/Template/project_view/duplicate.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/project_view/duplicate.php
kanboard,app/Template/project_view/notifications.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/project_view/notifications.php
kanboard,app/Template/project_view/share.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/project_view/share.php
kanboard,app/Template/project_view/show.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/project_view/show.php
kanboard,app/Template/search/activity.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/search/activity.php
kanboard,app/Template/search/index.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/search/index.php
kanboard,app/Template/search/results.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/search/results.php
kanboard,app/Template/subtask/create.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/subtask/create.php
kanboard,app/Template/subtask/table.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/subtask/table.php
kanboard,app/Template/swimlane/index.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/swimlane/index.php
kanboard,app/Template/swimlane/table.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/swimlane/table.php
kanboard,app/Template/tag/index.php,5.6.40,php:5.6-cli,FAIL,"
Parse error: syntax error, unexpected '?' in /app/app/Template/tag/index.php on line 22
Errors parsing /app/app/Template/tag/index.php"
kanboard,app/Template/task/analytics.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/task/analytics.php
kanboard,app/Template/task/changes.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/task/changes.php
kanboard,app/Template/task/details.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/task/details.php
kanboard,app/Template/task/dropdown.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/task/dropdown.php
kanboard,app/Template/task/sidebar.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/task/sidebar.php
kanboard,app/Template/task/time_tracking_details.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/task/time_tracking_details.php
kanboard,app/Template/task/transitions.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/task/transitions.php
kanboard,app/Template/task_bulk/show.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/task_bulk/show.php
kanboard,app/Template/task_comments/show.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/task_comments/show.php
kanboard,app/Template/task_creation/duplicate_projects.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/task_creation/duplicate_projects.php
kanboard,app/Template/task_creation/show.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/task_creation/show.php
kanboard,app/Template/task_duplication/copy.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/task_duplication/copy.php
kanboard,app/Template/task_duplication/move.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/task_duplication/move.php
kanboard,app/Template/task_external_link/table.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/task_external_link/table.php
kanboard,app/Template/task_file/files.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/task_file/files.php
kanboard,app/Template/task_file/images.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/task_file/images.php
kanboard,app/Template/task_internal_link/table.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/task_internal_link/table.php
kanboard,app/Template/task_list/header.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/task_list/header.php
kanboard,app/Template/task_list/listing.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/task_list/listing.php
kanboard,app/Template/task_list/task_avatars.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/task_list/task_avatars.php
kanboard,app/Template/task_list/task_details.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/task_list/task_details.php
kanboard,app/Template/task_list/task_icons.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/task_list/task_icons.php
kanboard,app/Template/task_list/task_subtasks.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/task_list/task_subtasks.php
kanboard,app/Template/task_mail/create.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/task_mail/create.php
kanboard,app/Template/task_recurrence/edit.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/task_recurrence/edit.php
kanboard,app/Template/task_recurrence/info.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/task_recurrence/info.php
kanboard,app/Template/twofactor/show.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/twofactor/show.php
kanboard,app/Template/user_list/dropdown.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/user_list/dropdown.php
kanboard,app/Template/user_list/listing.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/user_list/listing.php
kanboard,app/Template/user_list/user_icons.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/user_list/user_icons.php
kanboard,app/Template/user_modification/show.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/user_modification/show.php
kanboard,app/Template/user_view/last.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/user_view/last.php
kanboard,app/Template/user_view/layout.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/user_view/layout.php
kanboard,app/Template/user_view/notifications.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/user_view/notifications.php
kanboard,app/Template/user_view/password_reset.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/user_view/password_reset.php
kanboard,app/Template/user_view/sessions.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/user_view/sessions.php
kanboard,app/Template/user_view/show.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/user_view/show.php
kanboard,app/Template/user_view/sidebar.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/user_view/sidebar.php
kanboard,app/Template/user_view/timesheet.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/user_view/timesheet.php
kanboard,app/Template/web_notification/show.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/Template/web_notification/show.php
kanboard,app/User/Avatar/LetterAvatarProvider.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/User/Avatar/LetterAvatarProvider.php
kanboard,app/check_setup.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/check_setup.php
kanboard,app/functions.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/app/functions.php
kanboard,config.default.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/config.default.php
kanboard,libs/SimpleValidator/Validators/Email.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/libs/SimpleValidator/Validators/Email.php
kanboard,libs/jsonrpc/src/JsonRPC/Response/ResponseBuilder.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/libs/jsonrpc/src/JsonRPC/Response/ResponseBuilder.php
kanboard,libs/minify/src/CSS.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/libs/minify/src/CSS.php
kanboard,libs/minify/src/JS.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/libs/minify/src/JS.php
kanboard,libs/minify/src/Minify.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/libs/minify/src/Minify.php
kanboard,libs/phpqrcode/lib/PHPQRCode/FrameFiller.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/libs/phpqrcode/lib/PHPQRCode/FrameFiller.php
kanboard,libs/phpqrcode/lib/PHPQRCode/QRcode.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/libs/phpqrcode/lib/PHPQRCode/QRcode.php
kanboard,libs/phpqrcode/lib/PHPQRCode/QRencode.php,5.6.40,php:5.6-cli,PASS,No syntax errors detected in /app/libs/phpqrcode/lib/PHPQRCode/QRencode.php
