candidate_id,project,file,start_line,end_line,candidate_type,dominant_issue,complexity_proxy,request_parameters,session_keys,database_tables,dom_selectors,forms,allowed_transformations,oracle_status
kanboard-C0055,kanboard,app/Model/SubtaskTimeTrackingModel.php,1,287,sql_data_access,SQL/Data Access Region,16,,,subtask;task,,,Light Data-Access Isolation;Extract Method,pending
kanboard-C0056,kanboard,app/Model/SwimlaneModel.php,1,458,sql_data_access,SQL/Data Access Region,24,,,a;swimlane,,,Light Data-Access Isolation;Extract Method,pending
kanboard-C0057,kanboard,app/Model/TaskDuplicationModel.php,73,124,long_method_or_region,Long or Complex Region,18,,,,,,Extract Method,pending
kanboard-C0058,kanboard,app/Model/TaskFinderModel.php,1,415,sql_data_access,SQL/Data Access Region,14,,,other,,,Light Data-Access Isolation;Extract Method,pending
kanboard-C0059,kanboard,app/Model/TaskFinderModel.php,78,149,sql_data_access,SQL/Data Access Region,2,,,,,,Light Data-Access Isolation;Extract Method,pending
kanboard-C0060,kanboard,app/Schema/Migration.php,1,80,sql_data_access,SQL/Data Access Region,23,,,action_has_params;actions;projects;swimlanes;tasks,,,Light Data-Access Isolation;Extract Method,pending
kanboard-C0061,kanboard,app/Schema/Migration.php,7,63,sql_data_access,SQL/Data Access Region,21,,,action_has_params;actions;swimlanes;tasks,,,Light Data-Access Isolation;Extract Method,pending
kanboard-C0062,kanboard,app/Schema/Mysql.php,1,1664,sql_data_access,SQL/Data Access Region,70,,,actions;comments;config;it;links;project_activities;project_has_users;projects;settings;subtasks;tasks;user_has_notification_types;users,,,Light Data-Access Isolation;Extract Method,pending
kanboard-C0063,kanboard,app/Schema/Mysql.php,43,117,sql_data_access,SQL/Data Access Region,2,,,,,,Light Data-Access Isolation;Extract Method,pending
kanboard-C0064,kanboard,app/Schema/Mysql.php,449,472,sql_data_access,SQL/Data Access Region,9,,,actions,,,Light Data-Access Isolation;Extract Method,pending
kanboard-C0065,kanboard,app/Schema/Mysql.php,563,613,sql_data_access,SQL/Data Access Region,1,,,settings,,,Light Data-Access Isolation;Extract Method,pending
kanboard-C0066,kanboard,app/Schema/Mysql.php,1047,1100,sql_data_access,SQL/Data Access Region,5,,,it;links,,,Light Data-Access Isolation;Extract Method,pending
kanboard-C0067,kanboard,app/Schema/Mysql.php,1345,1400,sql_data_access,SQL/Data Access Region,1,,,,,,Light Data-Access Isolation;Extract Method,pending
kanboard-C0068,kanboard,app/Schema/Mysql.php,1540,1665,sql_data_access,SQL/Data Access Region,1,,,config;users,,,Light Data-Access Isolation;Extract Method,pending
kanboard-C0069,kanboard,app/Schema/Postgres.php,1,1442,sql_data_access,SQL/Data Access Region,65,,,actions;config;links;project_activities;project_has_users;projects;settings;subtasks;tasks;user_has_notification_types;users,,,Light Data-Access Isolation;Extract Method,pending
kanboard-C0070,kanboard,app/Schema/Postgres.php,341,364,sql_data_access,SQL/Data Access Region,9,,,actions,,,Light Data-Access Isolation;Extract Method,pending
kanboard-C0071,kanboard,app/Schema/Postgres.php,453,503,sql_data_access,SQL/Data Access Region,1,,,settings,,,Light Data-Access Isolation;Extract Method,pending
kanboard-C0072,kanboard,app/Schema/Postgres.php,1201,1253,sql_data_access,SQL/Data Access Region,1,,,,,,Light Data-Access Isolation;Extract Method,pending
kanboard-C0073,kanboard,app/Schema/Postgres.php,1285,1443,sql_data_access,SQL/Data Access Region,1,,,config;users,,,Light Data-Access Isolation;Extract Method,pending
kanboard-C0074,kanboard,app/Schema/Sqlite.php,1,1470,sql_data_access,SQL/Data Access Region,65,,,actions;comments;comments_bak;config;links;project_activities;project_activities_bak;project_has_users;projects;settings;subtasks;tasks;user_has_notification_types;users,,,Light Data-Access Isolation;Extract Method,pending
kanboard-C0075,kanboard,app/Schema/Sqlite.php,312,335,sql_data_access,SQL/Data Access Region,9,,,actions,,,Light Data-Access Isolation;Extract Method,pending
kanboard-C0076,kanboard,app/Schema/Sqlite.php,408,458,sql_data_access,SQL/Data Access Region,1,,,settings,,,Light Data-Access Isolation;Extract Method,pending
kanboard-C0077,kanboard,app/Schema/Sqlite.php,1108,1160,sql_data_access,SQL/Data Access Region,1,,,,,,Light Data-Access Isolation;Extract Method,pending
kanboard-C0078,kanboard,app/Schema/Sqlite.php,1405,1471,sql_data_access,SQL/Data Access Region,1,,,config;users,,,Light Data-Access Isolation;Extract Method,pending
kanboard-C0079,kanboard,app/ServiceProvider/RouteProvider.php,25,191,long_method_or_region,Long or Complex Region,2,,,,,,Extract Method,pending
kanboard-C0080,kanboard,app/Template/header.php,1,26,mixed_php_html,Mixed PHP/HTML,19,,,,.board-selector-container;.menus-container;.title-container,,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0081,kanboard,app/Template/layout.php,1,73,mixed_php_html,Mixed PHP/HTML,95,,,,.page,,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0082,kanboard,app/User/Avatar/LetterAvatarProvider.php,1,170,mixed_php_html,Mixed PHP/HTML,15,,,,.avatar-letter,,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0083,kanboard,app/Template/action/index.php,1,80,mixed_php_html,Mixed PHP/HTML,105,,,,.alert;.alert-error;.dropdown;.dropdown-menu;.dropdown-menu-link-icon;.fa;.fa-caret-down;.fa-cog;.page-header;.table-scrolling,,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0084,kanboard,app/Template/action_creation/params.php,1,55,mixed_php_html,Mixed PHP/HTML,104,,,,.page-header,<?= $this->url->href(,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0085,kanboard,app/Template/analytic/avg_time_columns.php,1,31,mixed_php_html,Mixed PHP/HTML,35,,,,.alert;.alert-info;.page-header;.table-striped,,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0086,kanboard,app/Template/analytic/burndown.php,1,26,mixed_php_html,Mixed PHP/HTML,32,,,,.alert;.alert-info;.form-inline;.page-header,<?= $this->url->href(,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0087,kanboard,app/Template/analytic/cfd.php,1,23,mixed_php_html,Mixed PHP/HTML,29,,,,.alert;.form-inline;.page-header,<?= $this->url->href(,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0088,kanboard,app/Template/analytic/lead_cycle_time.php,1,33,mixed_php_html,Mixed PHP/HTML,36,,,,.alert;.alert-info;.form-inline;.page-header;.panel,<?= $this->url->href(,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0089,kanboard,app/Template/analytic/task_distribution.php,1,34,mixed_php_html,Mixed PHP/HTML,36,,,,.alert;.page-header;.table-striped,,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0090,kanboard,app/Template/analytic/time_comparison.php,1,63,mixed_php_html,Mixed PHP/HTML,71,,,,.$task[;.alert;.color-<?=;.column-10;.column-12;.column-5;.page-header;.panel;.table-fixed;.table-scrolling;.table-small;.task-table,,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0091,kanboard,app/Template/analytic/user_distribution.php,1,34,mixed_php_html,Mixed PHP/HTML,36,,,,.alert;.page-header;.table-striped,,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0092,kanboard,app/Template/auth/index.php,1,42,mixed_php_html,Mixed PHP/HTML,57,,,,.alert;.alert-error;.btn;.btn-blue;.form-actions;.form-login;.reset-password,<?= $this->url->href(,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0093,kanboard,app/Template/avatar_file/show.php,1,22,mixed_php_html,Mixed PHP/HTML,20,,,,.btn;.btn-blue;.form-actions;.page-header,<?= $this->url->href(,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0094,kanboard,app/Template/board/table_column.php,1,118,mixed_php_html,Mixed PHP/HTML,141,,,,#<?= $column[;#task-number-column-<?= $column[;.$column[;.$swimlane[;.board-column-collapsed;.board-column-expanded;.board-column-header;.board-column-header-<?=;.board-column-header-task-count;.board-column-title;.board-swimlane-columns-<?=;.board-toggle-column-view;.dropdown;.dropdown-menu;.fa;.fa-caret-down;.fa-fw;.fa-minus-square;.pull-right,,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0095,kanboard,app/Template/board/table_container.php,1,58,mixed_php_html,Mixed PHP/HTML,61,,,,#<?= $project[;#board;#board-container;.$project[;.alert;.alert-error;.board-project-<?=,,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0096,kanboard,app/Template/board/table_swimlane.php,1,21,mixed_php_html,Mixed PHP/HTML,35,,,,#<?= $swimlane[;#swimlane-<?= $swimlane[;.$swimlane[;.board-column-header-task-count;.board-swimlane-header;.board-swimlane-toggle;.fa;.fa-chevron-circle-down;.fa-chevron-circle-up;.fa-info-circle;.hide-icon-swimlane-<?=;.show-icon-swimlane-<?=;.swimlane-task-count-<?=,,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0097,kanboard,app/Template/board/table_tasks.php,1,40,mixed_php_html,Mixed PHP/HTML,44,,,,#<?= $column[;#<?= $swimlane[;.$column[;.$swimlane[;.<?=;.board-column-<?=;.board-column-collapsed;.board-column-expanded;.board-column-title;.board-rotation;.board-rotation-wrapper;.board-swimlane;.board-swimlane-tasks-<?=;.board-task-list;.board-toggle-column-view;.fa;.fa-plus-square;.sortable-column,,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0098,kanboard,app/Template/board/task_avatar.php,1,20,mixed_php_html,Mixed PHP/HTML,17,,,,.task-board-assignee;.task-board-avatars;.task-board-change-assignee,,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0099,kanboard,app/Template/board/task_footer.php,1,139,mixed_php_html,Mixed PHP/HTML,197,,,,.$tag[;.$this->text->e($task[;.<?=;.<?php;.category-<?=;.fa;.fa-ban;.fa-bars;.fa-calendar;.fa-code-fork;.fa-comments-o;.fa-external-link;.fa-file-text-o;.fa-flag;.fa-fw;.fa-paperclip;.fa-refresh;.fa-rotate-90;.fa-trophy;.flag-milestone,,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0100,kanboard,app/Template/board/task_private.php,1,71,mixed_php_html,Mixed PHP/HTML,100,,,,#<?= $task[;.$task[;.<?=;.fa;.fa-arrows-alt;.fa-pulse;.fa-spinner;.task-board;.task-board-assignee;.task-board-collapsed;.task-board-expanded;.task-board-header;.task-board-saving-icon;.task-board-sort-handle;.task-board-title,,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0101,kanboard,app/Template/board/task_public.php,1,25,mixed_php_html,Mixed PHP/HTML,26,,,,.$task[;.color-<?=;.task-board;.task-board-assignee;.task-board-header;.task-board-title,,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0102,kanboard,app/Template/board/tooltip_external_links.php,1,22,mixed_php_html,Mixed PHP/HTML,22,,,,.column-10;.column-20;.column-70;.table-small;.tooltip-large,,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0103,kanboard,app/Template/board/tooltip_files.php,1,24,mixed_php_html,Mixed PHP/HTML,27,,,,.$this->file->icon($file[;.<?=;.fa;.fa-eye;.fa-fw;.table-small;.tooltip-large,,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0104,kanboard,app/Template/board/tooltip_subtasks.php,1,24,mixed_php_html,Mixed PHP/HTML,28,,,,.column-70;.table-small;.tooltip-large,,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0105,kanboard,app/Template/board/tooltip_tasklinks.php,1,34,mixed_php_html,Mixed PHP/HTML,32,,,,.column-10;.column-60;.table-small;.tooltip-large,,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0106,kanboard,app/Template/category/index.php,1,42,mixed_php_html,Mixed PHP/HTML,40,,,,.alert;.dropdown;.dropdown-menu;.dropdown-menu-link-icon;.fa;.fa-caret-down;.fa-cog;.page-header;.table-striped,,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0107,kanboard,app/Template/column/index.php,1,64,mixed_php_html,Mixed PHP/HTML,64,,,,#<?= $column[;.alert;.alert-error;.column-10;.column-12;.column-15;.columns-table;.draggable-row-handle;.dropdown;.dropdown-menu;.dropdown-menu-link-icon;.fa;.fa-arrows-alt;.fa-caret-down;.fa-cog;.page-header;.table-striped,,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0108,kanboard,app/Template/comment/show.php,1,40,mixed_php_html,Mixed PHP/HTML,42,,,,#comment-<?= $comment[;.<?=;.comment;.comment-actions;.comment-content;.comment-date;.comment-title;.comment-username;.dropdown;.dropdown-menu;.dropdown-menu-link-icon;.fa;.fa-caret-down;.fa-cog;.isset($preview);.markdown,,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0109,kanboard,app/Template/comment_list/show.php,1,32,mixed_php_html,Mixed PHP/HTML,31,,,,.comments;.page-header,,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0110,kanboard,app/Template/comment_mail/create.php,1,51,mixed_php_html,Mixed PHP/HTML,58,,,,.dropdown;.dropdown-menu;.dropdown-menu-link-icon;.fa;.fa-address-card-o;.fa-archive;.fa-caret-down;.js-autocomplete-email;.js-autocomplete-subject;.js-mail-form;.page-header,<?= $this->url->href(,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0111,kanboard,app/Template/config/about.php,1,91,mixed_php_html,Mixed PHP/HTML,70,,,,.page-header;.panel,,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0112,kanboard,app/Template/config/email.php,1,25,mixed_php_html,Mixed PHP/HTML,30,,,,.alert;.btn;.btn-blue;.form-actions;.page-header,<?= $this->url->href(,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0113,kanboard,app/Template/currency/show.php,1,34,mixed_php_html,Mixed PHP/HTML,27,,,,.column-35;.page-header;.panel;.table-striped,,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0114,kanboard,app/Template/custom_filter/create.php,1,20,mixed_php_html,Mixed PHP/HTML,26,,,,.page-header,<?= $this->url->href(,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0115,kanboard,app/Template/custom_filter/edit.php,1,25,mixed_php_html,Mixed PHP/HTML,32,,,,.page-header,<?= $this->url->href(,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0116,kanboard,app/Template/custom_filter/index.php,1,58,mixed_php_html,Mixed PHP/HTML,67,,,,.alert;.column-10;.column-15;.column-20;.column-30;.dropdown;.dropdown-menu;.dropdown-menu-link-icon;.fa;.fa-caret-down;.fa-cog;.page-header;.table-scrolling;.table-striped,,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0117,kanboard,app/Template/dashboard/layout.php,1,29,mixed_php_html,Mixed PHP/HTML,25,,,,#dashboard;#main;.page-header;.sidebar-container;.sidebar-content,,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0118,kanboard,app/Template/dashboard/overview.php,1,96,mixed_php_html,Mixed PHP/HTML,107,,,,#project-tasks-<?= $result[;.$project[;.$task[;.<?=;.alert;.color-<?=;.fa;.fa-fw;.fa-lock;.filter-box;.input-addon;.input-addon-item;.margin-bottom;.page-header;.search;.table-border-left;.table-list;.table-list-details;.table-list-row;.table-list-title,<?= $this->url->dir() ?>,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0119,kanboard,app/Template/dashboard/projects.php,1,27,mixed_php_html,Mixed PHP/HTML,29,,,,.alert;.page-header;.table-border-left;.table-list;.table-list-row,,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0120,kanboard,app/Template/dashboard/subtasks.php,1,49,mixed_php_html,Mixed PHP/HTML,46,,,,.$task[;.alert;.color-<?=;.dropdown;.dropdown-menu;.dropdown-menu-link-icon;.fa;.fa-caret-down;.page-header;.table-list;.table-list-header;.table-list-header-count;.table-list-header-menu;.table-list-row,,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0121,kanboard,app/Template/dashboard/tasks.php,1,41,mixed_php_html,Mixed PHP/HTML,37,,,,.$task[;.alert;.color-<?=;.page-header;.table-list;.table-list-row,,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0122,kanboard,app/Template/event/events.php,1,20,mixed_php_html,Mixed PHP/HTML,19,,,,.activity-content;.activity-event;.alert,,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0123,kanboard,app/Template/event/subtask_create.php,1,23,mixed_php_html,Mixed PHP/HTML,24,,,,.activity-date;.activity-description;.activity-task-title;.activity-title,,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0124,kanboard,app/Template/event/subtask_update.php,1,23,mixed_php_html,Mixed PHP/HTML,24,,,,.activity-date;.activity-description;.activity-task-title;.activity-title,,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0125,kanboard,app/Template/external_task_creation/step2.php,1,22,mixed_php_html,Mixed PHP/HTML,20,,,,.alert;.alert-error,<?= $this->url->href(,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0126,kanboard,app/Template/external_task_modification/show.php,1,22,mixed_php_html,Mixed PHP/HTML,22,,,,.alert;.alert-error,<?= $this->url->href(,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0127,kanboard,app/Template/group/associate.php,1,23,mixed_php_html,Mixed PHP/HTML,27,,,,.alert;.form-actions;.page-header,<?= $this->url->href(,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0128,kanboard,app/Template/group/index.php,1,71,mixed_php_html,Mixed PHP/HTML,70,,,,.alert;.dropdown;.dropdown-menu;.dropdown-menu-link-icon;.fa;.fa-caret-down;.margin-bottom;.page-header;.search;.table-border-left;.table-list;.table-list-details;.table-list-header;.table-list-header-count;.table-list-header-menu;.table-list-row;.table-list-title,<?= $this->url->dir() ?>,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0129,kanboard,app/Template/group/users.php,1,44,mixed_php_html,Mixed PHP/HTML,39,,,,#main;.$user[;.<?=;.alert;.page-header;.table-border-left;.table-list;.table-list-row;.table-list-title,,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0130,kanboard,app/Template/header/creation_dropdown.php,1,21,mixed_php_html,Mixed PHP/HTML,26,,,,.dropdown;.dropdown-menu;.dropdown-menu-link-icon;.fa;.fa-caret-down;.fa-fw;.fa-plus;.header-creation-menu,,Separate PHP Logic from Markup;Extract View Helper,pending
kanboard-C0131,kanboard,app/Template/header/user_dropdown.php,1,41,mixed_php_html,Mixed PHP/HTML,35,,,,.dropdown;.dropdown-menu;.dropdown-menu-link-icon;.fa;.fa-caret-down;.fa-fw;.fa-life-ring;.no-hover,,Separate PHP Logic from Markup;Extract View Helper,pending
